loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_interest,loan_percent_income,active_loans, loan_status
221,66,Men,Married,student,MORTGAGE,Vehicle,2900000,10400000,6,673,5100000,1700000,10600000,1700000,4.65,7,2, Approved
222,22,Women,Single,employed,MORTGAGE,Business,7900000,21200000,18,695,13800000,10600000,21800000,4900000,3.28,14,5, Approved
223,37,Men,Single,self employed,OWN,Personal,3900000,12400000,12,473,6400000,4700000,13100000,3800000,7.14,6,4, Rejected
224,36,Men,Married,student,MORTGAGE,Medical,4600000,11000000,2,491,9000000,4000000,16100000,3500000,7.2,12,4, Rejected
225,43,Men,Single,self employed,RENT,Education,700000,1700000,8,733,1200000,800000,2400000,500000,9.57,9,1, Approved
226,62,Women,Married,employed,OWN,Personal,5200000,15600000,20,434,14100000,5800000,18100000,5500000,9.12,16,3, Rejected
227,31,Women,Married,student,RENT,Personal,5900000,20600000,10,777,1900000,4600000,21200000,6400000,6.82,11,5, Approved
228,58,Men,Single,self employed,MORTGAGE,Home Renovation,7200000,19100000,4,774,9400000,7000000,17900000,3600000,5.22,17,3, Approved
229,26,Women,Married,student,OWN,Medical,8700000,27000000,10,717,25500000,8600000,17500000,9100000,1.0,20,1, Approved
230,29,Women,Single,student,MORTGAGE,Vehicle,1100000,3500000,12,503,3000000,400000,2200000,1200000,6.67,7,3, Rejected
231,70,Men,Married,student,RENT,Home Renovation,4000000,10900000,14,598,3600000,6600000,13600000,4400000,7.97,2,5, Approved
232,60,Women,Married,self employed,OWN,Business,9800000,32400000,2,543,24200000,17500000,25700000,7700000,2.39,2,2, Approved
233,61,Men,Married,self employed,RENT,Education,2700000,6800000,20,796,700000,4200000,7000000,1900000,9.23,11,1, Approved
234,78,Men,Single,employed,OWN,Home Renovation,8800000,34600000,8,386,14800000,16500000,18400000,6000000,8.33,16,1, Rejected
235,80,Men,Single,self employed,OWN,Medical,3300000,7800000,16,632,8500000,500000,7100000,4900000,1.95,5,3, Approved
236,30,Women,Single,student,OWN,Home Renovation,6900000,23400000,4,481,18700000,1100000,23400000,10200000,7.44,7,3, Approved
237,29,Women,Single,student,MORTGAGE,Home Renovation,900000,3500000,4,770,700000,0,2000000,600000,4.86,15,3, Rejected
238,54,Men,Married,self employed,OWN,Business,4100000,15500000,6,667,2800000,1600000,14700000,4000000,3.46,4,2, Approved
239,33,Men,Married,self employed,RENT,Medical,4700000,17500000,8,585,1200000,3100000,9600000,4900000,9.41,18,1, Approved
240,33,Men,Single,self employed,RENT,Medical,3400000,11600000,16,479,9200000,5700000,11200000,2400000,8.95,14,5, Rejected
241,55,Men,Married,employed,RENT,Medical,9600000,22500000,18,851,7400000,16200000,24300000,12700000,1.35,16,1, Approved
242,45,Women,Single,employed,OWN,Business,7000000,16200000,6,378,20000000,12600000,20300000,5500000,1.27,8,3, Rejected
243,47,Men,Married,student,OWN,Medical,5700000,12900000,18,807,4100000,900000,18600000,5500000,1.21,20,2, Approved
244,20,Women,Single,self employed,MORTGAGE,Medical,8200000,32400000,18,831,22800000,12300000,17700000,7800000,9.63,2,1, Approved
245,60,Women,Married,employed,OWN,Education,2100000,5100000,12,674,2200000,3200000,6400000,2400000,4.42,19,4, Approved
246,32,Women,Single,student,MORTGAGE,Business,8000000,28100000,18,725,1900000,12800000,23000000,7500000,7.33,20,5, Approved
247,67,Men,Single,student,RENT,Home Renovation,8000000,29300000,4,600,16500000,13200000,29400000,6500000,2.79,19,5, Approved
248,53,Men,Single,self employed,MORTGAGE,Business,9400000,27000000,10,536,4400000,1700000,33800000,4800000,0.83,1,4, Rejected
249,21,Women,Married,self employed,OWN,Vehicle,8400000,20600000,10,477,1500000,1500000,25000000,11900000,2.78,20,3, Rejected
250,22,Women,Married,self employed,OWN,Home Renovation,1900000,5000000,6,560,1000000,1900000,6300000,1400000,0.99,1,1, Approved
251,49,Men,Single,self employed,MORTGAGE,Vehicle,4200000,16400000,20,539,9500000,2100000,11400000,3100000,6.18,17,2, Rejected
252,36,Women,Married,employed,RENT,Medical,2600000,9100000,8,852,3700000,700000,10300000,3300000,8.98,17,4, Approved
253,49,Women,Married,self employed,OWN,Business,3700000,8500000,20,853,8300000,5700000,7500000,4900000,8.45,7,3, Approved
254,47,Men,Single,self employed,RENT,Business,8800000,30900000,12,729,1700000,700000,25700000,11400000,8.43,0,3, Approved
255,29,Men,Married,self employed,MORTGAGE,Medical,2100000,4700000,2,546,6000000,3200000,5700000,1500000,9.38,9,4, Rejected
256,39,Women,Single,student,OWN,Vehicle,900000,2400000,10,489,800000,0,2800000,500000,5.39,18,5, Rejected
257,37,Women,Single,student,OWN,Home Renovation,9800000,35400000,6,869,14400000,16400000,22800000,10300000,3.29,19,3, Approved
258,71,Women,Single,student,RENT,Personal,8000000,20000000,2,502,4100000,2200000,31600000,9900000,6.23,7,3, Rejected
259,21,Men,Married,self employed,RENT,Education,9800000,38800000,8,652,23200000,19000000,29700000,5400000,1.03,18,1, Approved
260,76,Women,Single,student,RENT,Vehicle,300000,1100000,8,789,400000,100000,800000,400000,0.37,0,1, Approved
261,41,Women,Single,student,MORTGAGE,Personal,2700000,8100000,4,325,5000000,800000,9900000,3400000,1.51,20,5, Approved
262,51,Men,Single,self employed,OWN,Personal,7400000,19600000,2,716,4100000,8900000,29100000,4200000,4.29,4,3, Approved
263,29,Men,Single,self employed,RENT,Business,9200000,34300000,18,523,25600000,4000000,29100000,8800000,7.94,4,2, Rejected
264,24,Men,Married,employed,RENT,Medical,9500000,22200000,20,352,24500000,0,30800000,7000000,8.5,19,5, Rejected
265,49,Women,Single,employed,RENT,Vehicle,3800000,14400000,2,345,3300000,800000,13000000,4700000,7.87,18,4, Approved
266,69,Men,Single,self employed,RENT,Vehicle,8300000,19400000,18,649,2500000,16100000,24300000,11300000,3.59,3,3, Approved
267,53,Men,Single,student,MORTGAGE,Education,2800000,7400000,18,666,100000,2300000,6300000,3400000,4.75,13,5, Approved
268,74,Men,Married,self employed,OWN,Education,8600000,20900000,10,813,11300000,11900000,26000000,4800000,0.12,6,3, Approved
269,26,Women,Single,employed,RENT,Business,5400000,16800000,10,599,5300000,7400000,14500000,7600000,7.63,10,3, Approved
270,66,Men,Single,student,RENT,Education,4200000,9400000,6,678,4700000,5500000,9900000,5700000,1.88,11,3, Approved
271,56,Women,Single,employed,RENT,Vehicle,5200000,12200000,20,513,13400000,2000000,16800000,5400000,2.62,19,1, Rejected
272,74,Men,Single,self employed,RENT,Medical,9400000,27900000,4,870,1100000,200000,29500000,10400000,5.36,15,3, Approved
273,77,Women,Single,self employed,MORTGAGE,Medical,8800000,20400000,8,483,3200000,11400000,28200000,11800000,0.19,11,3, Rejected
274,69,Men,Married,employed,MORTGAGE,Medical,5900000,16700000,16,308,5800000,8800000,19100000,5300000,4.95,16,5, Rejected
275,76,Men,Single,self employed,RENT,Personal,1700000,4900000,16,591,4700000,1000000,4300000,1400000,2.86,1,4, Approved
276,28,Women,Married,student,RENT,Home Renovation,7000000,23000000,10,886,14000000,3700000,26700000,3600000,1.96,9,5, Approved
277,28,Men,Single,student,MORTGAGE,Medical,1700000,4000000,6,829,0,1600000,5200000,1700000,6.36,5,2, Approved
278,64,Men,Single,employed,RENT,Personal,1500000,4900000,12,651,1600000,2800000,4600000,800000,2.33,20,1, Approved
279,51,Men,Married,student,MORTGAGE,Business,2000000,4700000,18,733,3700000,3700000,7000000,2800000,6.28,15,3, Approved
280,42,Men,Single,student,MORTGAGE,Vehicle,3900000,15500000,12,433,9500000,5400000,7900000,4600000,2.26,8,5, Rejected
281,61,Women,Single,student,OWN,Medical,900000,3600000,14,713,1300000,1000000,1800000,1200000,7.94,6,1, Approved
282,55,Women,Single,employed,RENT,Medical,6900000,22500000,18,403,800000,8400000,16900000,6300000,6.4,12,4, Rejected
283,22,Women,Married,student,RENT,Medical,2800000,7800000,10,405,7800000,2500000,7100000,3400000,2.33,16,3, Rejected
284,78,Women,Married,student,RENT,Education,6800000,19900000,10,516,16000000,6000000,26000000,8500000,2.76,20,3, Rejected
285,43,Women,Single,student,RENT,Education,600000,1800000,8,417,1700000,700000,1800000,800000,4.18,2,4, Rejected
286,77,Men,Single,employed,MORTGAGE,Vehicle,4700000,14000000,6,468,11300000,1800000,10600000,4600000,8.45,18,1, Rejected
287,58,Men,Single,self employed,RENT,Business,3000000,11800000,10,672,8700000,3600000,9800000,4100000,6.13,17,1, Approved
288,54,Men,Single,employed,OWN,Home Renovation,4000000,13900000,6,530,6000000,5600000,12500000,6000000,3.3,5,3, Rejected
289,28,Women,Married,student,MORTGAGE,Home Renovation,3100000,11300000,14,824,3700000,6000000,11000000,4400000,3.66,1,2, Approved
290,37,Men,Single,student,RENT,Education,7700000,25500000,12,549,18100000,10600000,20500000,7000000,1.96,14,5, Rejected
291,64,Men,Married,employed,RENT,Business,4300000,9300000,10,450,2100000,6700000,10000000,4100000,4.19,9,2, Rejected
292,63,Men,Single,employed,RENT,Business,5800000,19500000,20,431,13800000,5000000,15600000,3300000,7.26,3,2, Rejected
293,67,Women,Married,self employed,MORTGAGE,Medical,3600000,10700000,16,312,2300000,1600000,13100000,5200000,6.53,0,3, Rejected
294,45,Men,Married,student,RENT,Personal,2900000,7600000,8,320,8000000,5600000,9600000,3100000,6.21,14,5, Rejected
295,47,Men,Single,employed,RENT,Home Renovation,8800000,20200000,4,433,16000000,4200000,30500000,12400000,3.94,11,1, Rejected
296,50,Women,Married,employed,OWN,Medical,300000,1000000,10,431,400000,500000,900000,100000,6.19,20,4, Rejected
297,69,Men,Single,employed,MORTGAGE,Medical,8600000,28900000,8,516,9900000,1800000,30200000,6800000,7.34,10,5, Rejected
298,27,Men,Single,employed,MORTGAGE,Home Renovation,3500000,12000000,14,476,1100000,6800000,12400000,2900000,3.15,6,2, Rejected
299,62,Men,Single,self employed,RENT,Education,800000,2600000,6,560,100000,200000,3000000,1000000,7.77,2,4, Approved
300,69,Men,Single,self employed,RENT,Vehicle,8000000,27100000,12,674,14400000,400000,25300000,6400000,1.73,12,2, Approved
301,24,Men,Single,employed,MORTGAGE,Education,9900000,38200000,6,573,17200000,10000000,20100000,5900000,4.35,15,3, Approved
302,39,Women,Married,student,OWN,Vehicle,3300000,6600000,6,331,6300000,2000000,8900000,2700000,4.67,2,4, Rejected
303,47,Women,Married,student,RENT,Home Renovation,2000000,6700000,12,633,100000,800000,4800000,2000000,0.45,10,1, Approved
304,41,Men,Married,employed,MORTGAGE,Home Renovation,4900000,12900000,18,877,1800000,7000000,17900000,3300000,9.69,3,3, Approved
305,44,Men,Married,student,MORTGAGE,Business,9200000,23600000,12,656,1400000,11200000,36400000,4900000,0.3,8,3, Approved
306,41,Women,Single,student,MORTGAGE,Education,7500000,18200000,6,782,7400000,12000000,19800000,4100000,8.75,4,3, Approved
307,66,Women,Married,employed,RENT,Home Renovation,9000000,29300000,4,531,10400000,9500000,35500000,5800000,4.54,16,4, Approved
308,29,Men,Single,employed,OWN,Home Renovation,1400000,4100000,8,455,3000000,1400000,2900000,2100000,5.46,18,3, Rejected
309,36,Women,Married,student,RENT,Business,9600000,19900000,14,452,4200000,16200000,28500000,6600000,2.91,0,1, Rejected
310,26,Men,Single,student,RENT,Education,8400000,33200000,14,474,19600000,15000000,25400000,11500000,2.55,10,5, Rejected
311,49,Women,Single,student,MORTGAGE,Personal,6400000,24400000,4,483,7800000,2400000,19100000,4500000,0.95,20,4, Approved
312,68,Men,Married,employed,RENT,Medical,5900000,16800000,8,481,6900000,11400000,19500000,3300000,4.32,9,2, Rejected
313,56,Men,Married,student,MORTGAGE,Home Renovation,2200000,5100000,20,859,3800000,1200000,6400000,3100000,3.99,8,5, Approved
314,42,Men,Married,self employed,RENT,Medical,5600000,14100000,14,696,9000000,9200000,16500000,6800000,5.51,15,3, Approved
315,64,Men,Single,student,OWN,Vehicle,9800000,28700000,6,778,16600000,7400000,29700000,11100000,8.76,14,3, Approved
316,58,Women,Married,self employed,RENT,Personal,4400000,14600000,4,499,1300000,6500000,16100000,5700000,4.5,2,2, Approved
317,80,Men,Married,student,OWN,Home Renovation,2400000,4900000,4,888,6400000,4300000,5100000,3400000,7.36,11,1, Approved
318,58,Men,Married,self employed,OWN,Personal,4400000,10800000,12,674,9600000,2700000,17200000,5300000,0.62,18,1, Approved
319,23,Women,Married,student,OWN,Personal,3700000,13200000,4,802,9800000,2400000,12500000,4300000,7.96,20,3, Approved
320,53,Men,Married,student,MORTGAGE,Business,2300000,7800000,8,540,1500000,3400000,4700000,2800000,5.63,17,4, Rejected
321,63,Men,Married,employed,RENT,Vehicle,5900000,19600000,8,726,17400000,6800000,20100000,8000000,0.21,11,3, Approved
322,25,Women,Married,self employed,RENT,Home Renovation,6400000,23500000,2,485,7300000,2700000,23600000,3900000,8.85,13,1, Approved
323,47,Men,Single,self employed,RENT,Education,4900000,17100000,6,612,1300000,7000000,19500000,5000000,1.18,9,3, Approved
324,66,Women,Married,employed,RENT,Business,9500000,24200000,8,879,3100000,17200000,26400000,12700000,7.19,17,1, Approved
325,70,Women,Single,student,OWN,Personal,5700000,16400000,12,708,3700000,800000,15000000,4400000,0.27,18,3, Approved
326,76,Men,Single,student,OWN,Home Renovation,2700000,5700000,8,850,3500000,5000000,10500000,3900000,0.33,15,3, Approved
327,69,Men,Married,employed,RENT,Home Renovation,3900000,11300000,12,516,3100000,0,10400000,4600000,0.84,5,2, Rejected
328,58,Women,Married,employed,MORTGAGE,Home Renovation,7800000,28800000,12,465,4700000,7500000,28800000,7400000,1.69,0,2, Rejected
329,58,Women,Married,student,RENT,Business,1100000,3200000,20,716,1800000,1400000,3600000,1500000,4.84,8,2, Approved
330,80,Women,Single,student,OWN,Education,200000,600000,10,404,0,100000,400000,0,3.74,11,4, Rejected
331,67,Women,Single,student,MORTGAGE,Medical,4700000,10600000,20,512,8400000,4000000,12300000,7000000,7.81,3,3, Rejected
332,59,Women,Single,student,OWN,Vehicle,8200000,20600000,10,441,16100000,11400000,29100000,6100000,3.09,19,1, Rejected
333,58,Men,Single,self employed,MORTGAGE,Medical,4600000,18400000,2,555,7700000,2400000,14200000,4200000,2.4,8,3, Approved
334,62,Women,Single,student,MORTGAGE,Medical,1800000,7000000,18,466,2600000,2100000,6000000,1900000,3.46,17,2, Rejected
335,49,Women,Single,student,RENT,Personal,3200000,8600000,2,427,3900000,1800000,7100000,4700000,5.24,1,2, Rejected
336,53,Men,Single,employed,MORTGAGE,Personal,5500000,20000000,14,593,15100000,2700000,19900000,4900000,4.2,11,4, Approved
337,74,Men,Married,self employed,MORTGAGE,Home Renovation,7900000,18300000,10,731,4200000,3400000,22200000,8400000,0.29,6,3, Approved
338,27,Women,Married,employed,MORTGAGE,Home Renovation,4000000,10100000,16,451,7000000,3900000,14300000,3900000,7.89,3,2, Rejected
339,24,Women,Single,self employed,RENT,Business,6800000,16900000,18,628,3600000,900000,15600000,4900000,1.53,15,4, Approved
340,32,Men,Single,student,MORTGAGE,Medical,2700000,9400000,18,704,5300000,2300000,6400000,2400000,7.77,10,5, Approved
341,72,Men,Married,self employed,RENT,Personal,6800000,23500000,12,341,19300000,11800000,14300000,8500000,4.53,14,3, Rejected
342,34,Women,Married,student,OWN,Medical,8600000,21000000,8,465,11700000,14900000,19500000,9900000,6.81,19,3, Rejected
343,38,Men,Married,employed,OWN,Home Renovation,8000000,30100000,4,431,11900000,13800000,18800000,11500000,1.59,3,5, Approved
344,42,Women,Single,student,RENT,Business,3700000,12600000,10,424,5400000,1100000,14200000,4400000,7.08,2,1, Rejected
345,37,Men,Single,employed,RENT,Education,2600000,5100000,14,678,500000,1200000,6000000,3100000,7.24,11,2, Approved
346,21,Women,Single,student,RENT,Medical,4200000,16800000,6,381,9600000,3800000,14800000,5900000,7.18,1,1, Rejected
347,68,Men,Single,student,RENT,Home Renovation,8000000,28000000,10,449,18500000,1500000,17400000,3900000,2.9,16,1, Rejected
348,79,Men,Single,self employed,RENT,Personal,7100000,23500000,12,768,6400000,12100000,22400000,7300000,8.9,5,2, Approved
349,38,Men,Married,self employed,MORTGAGE,Education,2000000,7000000,6,666,0,1200000,4300000,1400000,9.2,4,1, Rejected
350,54,Men,Single,employed,OWN,Education,5800000,13300000,14,742,16100000,9300000,16300000,7000000,4.56,4,5, Approved
351,76,Women,Married,employed,OWN,Medical,6700000,15800000,4,445,10500000,7600000,14100000,9100000,8.35,9,5, Rejected
352,70,Men,Single,employed,OWN,Education,7300000,28700000,14,634,5900000,3800000,21200000,10800000,9.84,13,3, Approved
353,60,Men,Married,self employed,RENT,Home Renovation,3300000,9700000,14,782,2500000,0,10400000,2200000,3.74,10,3, Approved
354,75,Women,Married,student,OWN,Education,3000000,7000000,10,781,7200000,600000,11700000,2700000,7.89,4,4, Approved
355,42,Women,Married,employed,RENT,Vehicle,7900000,17200000,14,318,14200000,9500000,23200000,9000000,6.4,2,4, Rejected
356,70,Men,Single,self employed,MORTGAGE,Education,7600000,24100000,18,721,21900000,11500000,22900000,7200000,9.93,3,1, Approved
357,20,Women,Single,self employed,MORTGAGE,Business,3700000,9800000,4,563,9500000,5100000,11200000,3000000,7.14,10,4, Approved
358,28,Men,Single,self employed,RENT,Education,8400000,26300000,4,419,22900000,7900000,29200000,6200000,8.19,17,5, Approved
359,71,Men,Married,self employed,MORTGAGE,Vehicle,8200000,20800000,14,372,3800000,100000,26100000,5200000,9.24,20,2, Rejected
360,65,Women,Married,employed,RENT,Business,2900000,9500000,18,885,4300000,2300000,6500000,3500000,4.99,19,5, Approved
361,73,Women,Single,student,OWN,Education,9900000,38400000,12,596,10000000,9300000,36500000,6800000,3.16,8,1, Approved
362,67,Women,Single,student,OWN,Education,4400000,14100000,2,349,3300000,1300000,8800000,6200000,6.1,20,3, Approved
363,64,Men,Single,self employed,OWN,Medical,9000000,32200000,16,468,4500000,16400000,28600000,10900000,0.7,2,5, Rejected
364,51,Women,Married,employed,MORTGAGE,Vehicle,6800000,26900000,16,818,14700000,10400000,26300000,7300000,9.17,0,4, Approved
365,60,Women,Married,employed,RENT,Education,8700000,28000000,12,543,16900000,6000000,22900000,6700000,9.74,20,3, Rejected
366,67,Men,Single,employed,RENT,Vehicle,9400000,21900000,16,685,8100000,5600000,34500000,5000000,1.87,12,3, Approved
367,51,Men,Married,student,MORTGAGE,Home Renovation,6000000,12500000,18,851,14600000,5000000,16800000,5000000,9.61,12,3, Approved
368,79,Men,Married,student,RENT,Personal,9400000,29800000,10,377,24100000,18500000,30900000,11700000,7.88,18,2, Rejected
369,47,Women,Single,student,OWN,Medical,1000000,4000000,10,620,2400000,1300000,3700000,1100000,5.28,20,4, Approved
370,22,Men,Married,employed,MORTGAGE,Education,900000,2300000,20,611,600000,1500000,1900000,500000,5.77,8,4, Approved
371,74,Men,Married,student,MORTGAGE,Home Renovation,2100000,7700000,4,767,1200000,1700000,6900000,1300000,9.43,17,1, Approved
